text,label,source
"Algol , designated Beta Persei (β Persei, abbreviated Beta Per, β Per), known colloquially as the Demon Star, is a bright multiple star in the constellation of Perseus and one of the first non-nova variable stars to be discovered.

Algol is a three-star system, consisting of Beta Persei Aa1, Aa2, and Ab – in which the hot luminous primary β Persei Aa1 and the larger, but cooler and fainter, β Persei Aa2 regularly pass in front of each other, causing eclipses. Thus Algol's magnitude is usually near-constant at 2.1, but regularly dips to 3.4 every 2.86 days during the roughly 10-hour-long partial eclipses. The secondary eclipse when the brighter primary star occults the fainter secondary is very shallow and can only be detected photoelectrically.

Algol gives its name to its class of eclipsing variable, known as Algol variables.

Observation history

An ancient Egyptian calendar of lucky and unlucky days composed some 3,200 years ago is said to be the oldest historical documentation of the discovery of Algol.

The association of Algol with a demon-like creature (Gorgon in the Greek tradition, ghoul in the Arabic tradition) suggests that its variability was known long before the 17th century, but there is still no indisputable evidence for this. The Arabic astronomer al-Sufi said nothing about any variability of the star in his Book of Fixed Stars published c.964.

The variability of Algol was noted in 1667 by Italian astronomer Geminiano Montanari, but the periodic nature of it",0,wikipedia
"""Amazing Grace"" is a Christian hymn published in 1779 with words written in 1772 by English Anglican clergyman and poet John Newton (1725–1807). It is an immensely popular hymn, particularly in the United States, where it is used for both religious and secular purposes.

Newton wrote the words from personal experience; he grew up without any particular religious conviction, but his life's path was formed by a variety of twists and coincidences that were often put into motion by others' reactions to what they took as his recalcitrant insubordination. He was pressed into service with the Royal Navy, and after leaving the service, he became involved in the Atlantic slave trade. In 1748, a violent storm battered his vessel off the coast of County Donegal, Ireland, so severely that he called out to God for mercy. While this moment marked his spiritual conversion, he continued slave trading until 1754 or 1755, when he ended his seafaring altogether. Newton began studying Christian theology and later became an abolitionist.

Ordained in the Church of England in 1764, Newton became the curate of Olney, Buckinghamshire, where he began to write hymns with poet William Cowper. ""Amazing Grace"" was written to illustrate a sermon on New Year's Day of 1773. It is unknown if there was any music accompanying the verses; it may have been chanted by the congregation. It debuted in print in 1779 in Newton's and Cowper's Olney Hymns, but settled into relative obscurity in England. In the United S",0,wikipedia
"AOL (stylized as Aol., formerly a company known as AOL Inc. and originally known as America Online) is an American web portal and online service provider based in New York City. It is a brand marketed by the current incarnation of Yahoo! Inc.

The service traces its history to an online service known as PlayNET. PlayNET licensed its software to Quantum Link (Q-Link), that went online in November 1985. A new IBM PC client was launched in 1988, and eventually renamed as America Online in 1989. AOL grew to become the largest online service, displacing established players like CompuServe and The Source. By 1995, AOL had about three million active users.

AOL was one of the early pioneers of the Internet in the early-1990s, and the most recognized brand on the web in the United States. It originally provided a dial-up service to millions of Americans, pioneered instant messaging, and in 1993 began adding internet access. In 1998, AOL purchased Netscape for US$4.2 billion. In 2001, at the height of its popularity, it purchased the media conglomerate Time Warner in the largest merger in U.S. history. AOL rapidly shrank thereafter, partly due to the decline of dial-up and rise of broadband. AOL was eventually spun off from Time Warner in 2009, with Tim Armstrong appointed the new CEO. Under his leadership, the company invested in media brands and advertising technologies.

On June 23, 2015, AOL was acquired by Verizon Communications for $4.4 billion. On May 3, 2021, Verizon announced",0,wikipedia
"The terms  (AD) and before Christ (BC) are used to label or number years in the Julian and Gregorian calendars. The term  is Medieval Latin and means ""in the year of the Lord"" but is often presented using ""our Lord"" instead of ""the Lord"", taken from the full original phrase ""anno Domini nostri Jesu Christi"", which translates to ""in the year of our Lord Jesus Christ"". The form ""BC"" is specific to English, and equivalent abbreviations are used in other languages: the Latin form, rarely used in English, is  (ACN) or   (AC).

This calendar era is based on the traditionally reckoned year of the conception or birth of Jesus, AD counting years from the start of this epoch and BC denoting years before the start of the era. There is no year zero in this scheme; thus the year AD 1 immediately follows the year 1 BC. This dating system was devised in 525 by Dionysius Exiguus but was not widely used until the 9th century.

Traditionally, English follows Latin usage by placing the ""AD"" abbreviation before the year number, though it is also found after the year. In contrast, ""BC"" is always placed after the year number (for example: AD 70, but 70 BC), which preserves syntactic order. The abbreviation ""AD"" is also widely used after the number of a century or millennium, as in ""fourth century AD"" or ""second millennium AD"" (although conservative usage formerly rejected such expressions). Since ""BC"" is the English abbreviation for Before Christ, it is sometimes incorrectly concluded that AD mean",0,wikipedia
"AV, Av or A.V. may refer to:

Arts and entertainment
 The abbreviation of audiovisual, possessing both a sound and a visual component
 A.V. (film), a 2005 Hong Kong film directed by Pang Ho-Cheung
 Adult video, an alternative name/synonym of a pornographic film
 AV The Hunt, a 2020 Turkish thriller film directed by Emre Akay

Businesses and organizations
 America Votes, an American 501(c)4 organization that promotes progressive causes
 Ambulance Victoria, an ambulance service operated in the Australian state of Victoria
 Anonymous for the Voiceless, a grassroots animal rights organization specializing in street activism
 Aston Villa F.C., an English professional football club
 AV Akademikerverlag GmbH & Co. KG an imprint of the German group VDM Publishing (now OmniScriptum)
 Avaya, a technology company formerly listed on the New York Stock Exchange with symbol ""AV""
 Avianca (IATA airline code AV)
 Aviva, British insurance company, listed on the New York Stock Exchange and London Stock Exchange as ""AV""
 AeroVironment, manufacturer of unmanned military aircraft and systems
 Amusement Vision, the former name of Ryu Ga Gotoku Studio

People
 Av or Avrum Gross (1936–2018), American lawyer and Attorney General of Alaska
 Av or Avrom Isaacs (1926–2016), Canadian art dealer
 Av Westin (1929–2022), American television producer

Places
 Anguilla (FIPS country code and obsolete NATO diagram AV)
 Antelope Valley, a valley in Southern California
 Province of Avellino, a province of Italy
",0,wikipedia
"Alcuin of York (; ;  735 – 19 May 804) – also called Ealhwine, Alhwin, or Alchoin – was a scholar, clergyman, poet, and teacher from York, Northumbria. He was born around 735 and became the student of Archbishop Ecgbert at York. At the invitation of Charlemagne, he became a leading scholar and teacher at the Carolingian court, where he remained a figure in the 780s and 790s. Before that, he was also a court chancellor in Aachen.  ""The most learned man anywhere to be found"", according to Einhard's Life of Charlemagne (–833), he is considered among the most important intellectual architects of the Carolingian Renaissance. Among his pupils were many of the dominant intellectuals of the Carolingian era.

During this  period, he perfected Carolingian minuscule, an easily read manuscript hand using a mixture of upper- and lower-case letters. Latin paleography in the eighth century leaves little room for a single origin of the script, and sources contradict his importance as  no proof has been found of his direct involvement in the creation of the script. Carolingian minuscule was already in use before Alcuin arrived in Francia. Most likely he was responsible for copying and preserving the script while at the same time restoring the purity of the form.

Alcuin wrote many theological and dogmatic treatises, as well as a few grammatical works and a number of poems. In 796, he was made abbot of Marmoutier Abbey, in Tours, where he remained until his death.

Biography

Background

Alcui",0,wikipedia
"Angilbert ( – 18 February 814) was a noble Frankish poet who was educated under Alcuin and served Charlemagne as a secretary, diplomat, and son-in-law. He is venerated as a pre-Congregation saint and is still honored on the day of his death, 18 February.

Life

Angilbert seems to have been brought up at the court of Charlemagne at the palace school in Aquae Granni (Aachen). He was educated there as the pupil and then friend of the great English scholar Alcuin. When Charlemagne sent his young son Pepin to Italy as King of the Lombards, Angilbert went along as primicerius palatii, a high administrator of the satellite court. As the friend and adviser of Pepin, he assisted for a while in the government of Italy. Angilbert delivered the document on Iconoclasm from the Frankish Synod of Frankfurt to Pope Adrian I, and was later sent on three important embassies to the pope, in 792, 794, and 796. At one time, he served an officer of the maritime provinces. He accompanied Charlemagne to Rome in 800 and was one of the witnesses to his will in 811.

There are various traditions concerning Angilbert's relationship with Bertha, daughter of Charlemagne. One holds that they were married, another that they were not. They had, however, at least two sons and one daughter, one of whom, Nithard, became a notable figure in the mid-9th century, while their daughter Bertha went on to marry Helgaud II, count of Ponthieu. Control of marriage and the meanings of legitimacy were hotly contested in th",0,wikipedia
"In chemistry, amines (,  ) are compounds and functional groups that contain a basic nitrogen atom with a lone pair. Amines are formally derivatives of ammonia (), wherein one or more hydrogen atoms have been replaced by a substituent such as an alkyl or aryl group (these may respectively be called alkylamines and arylamines; amines in which both types of substituent are attached to one nitrogen atom may be called alkylarylamines). Important amines include amino acids, biogenic amines, trimethylamine, and aniline. Inorganic derivatives of ammonia are also called amines, such as monochloramine ().

The substituent  is called an amino group.

Compounds with a nitrogen atom attached to a carbonyl group, thus having the structure , are called amides and have different chemical properties from amines.

Classification of amines
Amines can be classified according to the nature and number of substituents on nitrogen.  Aliphatic amines contain only H and alkyl substituents. Aromatic amines have the nitrogen atom connected to an aromatic ring.

Amines, alkyl and aryl alike, are organized into three subcategories (see table) based on the number of carbon atoms adjacent to the nitrogen(how many hydrogen atoms of the ammonia molecule are replaced by hydrocarbon groups):

Primary (1°) amines—Primary amines arise when one of three hydrogen atoms in ammonia is replaced by an alkyl or aromatic group. Important primary alkyl amines include, methylamine, most amino acids, and the buffering agent",0,wikipedia
"

Events

Pre-1600
 801 – An earthquake in the Central Apennines hits Rome and Spoleto, damaging the basilica of San Paolo Fuori le Mura.
1091 – Battle of Levounion: The Pechenegs are defeated by Byzantine Emperor Alexios I Komnenos.
1429 – Joan of Arc arrives to relieve the Siege of Orléans.
1483 – Gran Canaria, the main island of the Canary Islands, is conquered by the Kingdom of Castile.
1521 – Swedish War of Liberation: Swedish troops defeat a Danish force in the Battle of Västerås.

1601–1900
1760 – French forces commence the siege of Quebec which is held by the British.
1770 – James Cook arrives in Australia at Botany Bay, which he names.
1781 – American Revolutionary War: British and French ships clash in the Battle of Fort Royal off the coast of Martinique.
1826 – The galaxy Centaurus A or NGC 5128 is discovered by James Dunlop.
1861 – Maryland in the American Civil War: Maryland's House of Delegates votes not to secede from the Union.
1862 – American Civil War: The Capture of New Orleans by Union forces under David Farragut.
1864 – Theta Xi fraternity is founded at Rensselaer Polytechnic Institute, the only fraternity to be founded during the American Civil War.

1901–present
1903 – A landslide kills 70 people in Frank, in the District of Alberta, Canada.
1910 – The Parliament of the United Kingdom passes the People's Budget, the first budget in British history with the expressed intent of redistributing wealth among the British public.
1911 – Tsinghua University, on",0,wikipedia
"

Events

Pre-1600
74 BC – A group of officials, led by the Western Han minister Huo Guang, present articles of impeachment against the new emperor, Liu He, to the imperial regent, Empress Dowager Shangguan.
29 BC – Octavian holds the second of three consecutive triumphs in Rome to celebrate the victory over the Dalmatian tribes.
1040 – King Duncan I is killed in battle against his first cousin and rival Macbeth. The latter succeeds him as King of Scotland.
1183 – Taira no Munemori and the Taira clan take the young Emperor Antoku and the three sacred treasures and flee to western Japan to escape pursuit by the Minamoto clan.
1264 – After tricking the Venetian galley fleet into sailing east to the Levant, the Genoese capture an entire Venetian trade convoy at the Battle of Saseno.
1352 – War of the Breton Succession: Anglo-Bretons defeat the French in the Battle of Mauron.
1370 – Charles IV, Holy Roman Emperor, grants city privileges to Karlovy Vary.
1385 – Portuguese Crisis of 1383–85: Battle of Aljubarrota: Portuguese forces commanded by John I of Portugal defeat the Castilian army of John I of Castile.
1592 – The first sighting of the Falkland Islands by John Davis.
1598 – Nine Years' War: Battle of the Yellow Ford: Irish forces under Hugh O'Neill, Earl of Tyrone, defeat an English expeditionary force under Henry Bagenal.

1601–1900
1720 – The Spanish military Villasur expedition is defeated by Pawnee and Otoe warriors near present-day Columbus, Nebraska.
1784 – Russian col",0,wikipedia
"Absolute zero is the lowest limit of the thermodynamic temperature scale; a state at which the enthalpy and entropy of a cooled ideal gas reach their minimum value, taken as zero kelvin. The fundamental particles of nature have minimum vibrational motion, retaining only quantum mechanical, zero-point energy-induced particle motion. The theoretical temperature is determined by extrapolating the ideal gas law; by international agreement, absolute zero is taken as −273.15 degrees on the Celsius scale (International System of Units), which equals −459.67 degrees on the Fahrenheit scale (United States customary units or imperial units). The corresponding Kelvin and Rankine temperature scales set their zero points at absolute zero by definition.

It is commonly thought of as the lowest temperature possible, but it is not the lowest enthalpy state possible, because all real substances begin to depart from the ideal gas when cooled as they approach the change of state to liquid, and then to solid; and the sum of the enthalpy of vaporization (gas to liquid) and enthalpy of fusion (liquid to solid) exceeds the ideal gas's change in enthalpy to absolute zero. In the quantum-mechanical description, matter at absolute zero is in its ground state, the point of lowest internal energy.

The laws of thermodynamics indicate that absolute zero cannot be reached using only thermodynamic means, because the temperature of the substance being cooled approaches the temperature of the cooling agent a",0,wikipedia
"In thermodynamics, an adiabatic process (Greek: adiábatos, ""impassable"") is a type of thermodynamic process that occurs without transferring heat or mass between the thermodynamic system and its environment. Unlike an isothermal process, an adiabatic process transfers energy to the surroundings only as work. As a key concept in thermodynamics, the adiabatic process supports the theory that explains the first law of thermodynamics.

Some chemical and physical processes occur too rapidly for energy to enter or leave the system as heat, allowing a convenient ""adiabatic approximation"". For example, the adiabatic flame temperature uses this approximation to calculate the upper limit of flame temperature by assuming combustion loses no heat to its surroundings.

In meteorology and oceanography, adiabatic expanding produces condensation of moisture or salinity, oversaturating the parcel. Therefore, the excess must be removed. There, the process becomes a pseudo-adiabatic process whereby the liquid water or salt that condenses is assumed to be removed upon formation by idealized instantaneous precipitation. The pseudoadiabatic process is only defined for expansion because a compressed parcel becomes warmer and remains undersaturated.

Description

A process without transfer of heat to or from a system, so that , is called adiabatic, and such a system is said to be adiabatically isolated. The simplifying assumption frequently made is that a process is adiabatic. For example, the compr",0,wikipedia
"In organic chemistry, an amide, also known as an organic amide or a carboxamide, is a compound with the general formula , where R, R', and R″ represent any group, typically organyl groups or hydrogen atoms. The amide group is called a peptide bond when it is part of the main chain of a protein, and an isopeptide bond when it occurs in a side chain, such as in the amino acids asparagine and glutamine. It can be viewed as a derivative of a carboxylic acid () with the hydroxyl group () replaced by an amine group (); or, equivalently, an acyl (alkanoyl) group () joined to an amine group.

Common of amides are formamide (), acetamide (), benzamide (), and dimethylformamide (). Some uncommon examples of amides are N-chloroacetamide () and chloroformamide ().

Amides are qualified as primary, secondary, and tertiary according to whether the amine subgroup has the form , , or , where R and R' are groups other than hydrogen.

Nomenclature

The core  of amides is called the amide group (specifically, carboxamide group).

In the usual nomenclature, one adds the term ""amide"" to the stem of the parent acid's name. For instance, the amide derived from acetic acid is named acetamide (CH3CONH2). IUPAC recommends ethanamide, but this and related formal names are rarely encountered. When the amide is derived from a primary or secondary amine, the substituents on nitrogen are indicated first in the name. Thus, the amide formed from dimethylamine and acetic acid is N,N-dimethylacetamide (CH3CONM",0,wikipedia
"Animism (from Latin:  meaning 'breath, spirit, life') is the belief that objects, places, and creatures all possess a distinct spiritual essence. Animism perceives all things—animals, plants, rocks, rivers, weather systems, human handiwork, and in some cases words—as animated and alive. Animism is used in anthropology of religion as a term for the belief system of many Indigenous peoples in contrast to the relatively more recent development of organized religions. Animism focuses on the metaphysical universe; specifically, on the concept of the immaterial soul.

Although each culture has its own mythologies and rituals, animism is said to describe the most common, foundational thread of indigenous peoples' ""spiritual"" or ""supernatural"" perspectives. The animistic perspective is so widely held and inherent to most indigenous peoples that they often do not even have a word in their languages that corresponds to ""animism"" (or even ""religion""). The term ""animism"" is an anthropological construct.

Largely due to such ethnolinguistic and cultural discrepancies, opinions differ on whether animism refers to an ancestral mode of experience common to indigenous peoples around the world or to a full-fledged religion in its own right. The currently accepted definition of animism was only developed in the late 19th century (1871) by Edward Tylor. It is ""one of anthropology's earliest concepts, if not the first.""

Animism encompasses beliefs that all material phenomena have agency, that th",0,wikipedia
"Antonio Lucio Vivaldi (4 March 1678 – 28 July 1741) was an Italian composer, virtuoso violinist and impresario of Baroque music. Along with Johann Sebastian Bach and George Frideric Handel, Vivaldi ranks amongst the greatest Baroque composers and his influence during his lifetime was widespread across Europe, giving origin to many imitators and admirers. He pioneered many developments in orchestration, violin technique and programmatic music. He consolidated the emerging concerto form into a widely accepted and followed idiom.

Vivaldi composed many instrumental concertos, for the violin and a variety of other musical instruments, as well as sacred choral works and more than fifty operas. His best-known work is a series of violin concertos known as The Four Seasons. Many of his compositions were written for the all-female music ensemble of the Ospedale della Pietà, a home for abandoned children. Vivaldi began studying for the priesthood at the age of 15 and was ordained at 25, but was given dispensation to no longer say public Masses due to a health problem. Vivaldi also had some success with expensive stagings of his operas in Venice, Mantua and Vienna. After meeting the Emperor Charles VI, Vivaldi moved to Vienna, hoping for royal support. However, the Emperor died soon after Vivaldi's arrival, and Vivaldi himself died in poverty less than a year later.

After almost two centuries of decline, Vivaldi's musical reputation underwent a revival in the early 20th century, with m",0,wikipedia
"Adrian is a form of the Latin given name Adrianus or Hadrianus. Its ultimate origin is most likely via the former river Adria from the Venetic and Illyrian word adur, meaning ""sea"" or ""water"".

The Adria was until the 8th century BC the main channel of the Po River into the Adriatic Sea but ceased to exist before the 1st century BC. Hecataeus of Miletus (c.550 – c.476 BC) asserted that both the Etruscan harbor city of Adria and the Adriatic Sea had been named after it. Emperor Hadrian's family was named after the city or region of Adria/Hadria, now Atri, in Picenum, which most likely started as an Etruscan or Greek colony of the older harbor city of the same name. 

Several saints and six popes have borne this name, including the only English pope, Adrian IV, and the only Dutch pope, Adrian VI. As an English name, it has been in use since the Middle Ages.

Religion
Pope Adrian I (c. 700–795)
Pope Adrian II (792–872)
Pope Adrian III (died 885)
Pope Adrian IV (c. 1100–1159), English pope
Pope Adrian V (c. 1205–1276)
Adrian of Batanea (died 308), Christian martyr and saint
Adrian of Canterbury (died 710), scholar and Abbot of St Augustine's Abbey in Canterbury
Adrian of Castello (1460–1521), Italian cardinal and writer
Adrian of May (died 875), Scottish saint from the Isle of May, martyred by Vikings
Adrian of Moscow (1627–1700), last pre-revolutionary Patriarch of Moscow and All Russia
Adrian of Nicomedia (died 306), martyr and Herculian Guard of the Roman Emperor Galerius Maxi",0,wikipedia
"The Aare () or Aar () is a tributary of the High Rhine and the longest river that both rises and ends entirely within Switzerland.

Its total length from its source to its junction with the Rhine comprises about , during which distance it descends , draining an area of , almost entirely within Switzerland, and accounting for close to half the area of the country, including all of Central Switzerland.

There are more than 40 hydroelectric plants along the course of the Aare.

The river's name dates to at least the La Tène period, and it is attested as Nantaror ""Aare valley"" in the Berne zinc tablet.

The name was Latinized as Arula/Arola/Araris.

Course

The Aare rises in the great Aargletschers (Aare Glaciers) of the Bernese Alps, in the canton of Bern and west of the Grimsel Pass. The Finsteraargletscher and Lauteraargletscher come together to form the Unteraargletscher (Lower Aar Glacier), which is the main source of water for the Grimselsee (Lake of Grimsel). The Oberaargletscher (Upper Aar Glacier) feeds the Oberaarsee, which also flows into the Grimselsee. The Aare leaves the Grimselsee just to the east to the Grimsel Hospiz, below the Grimsel Pass, and then flows northwest through the Haslital, forming on the way the magnificent Handegg Waterfall, , past Guttannen.

Right after Innertkirchen it is joined by its first major tributary, the Gamderwasser. Less than  later the river carves through a limestone ridge in the Aare Gorge (). It is here that the Aare proves itself",0,wikipedia
"Abbotsford is a historic country house in the Scottish Borders, near Galashiels, on the south bank of the River Tweed. Now open to the public, it was built as the residence of historical novelist and poet Sir Walter Scott between 1817 and 1825. It is a Category A Listed Building and the estate is listed in the Inventory of Gardens and Designed Landscapes in Scotland.

Description

The nucleus of the estate was a farm of , called Cartleyhole, nicknamed Clarty (i.e., muddy) Hole, and was bought by Scott on the lapse of his lease (1811) of the neighbouring house of Ashestiel. Scott renamed it ""Abbotsford"" after a neighbouring ford used by the monks of Melrose Abbey. 

Following a modest enlargement of the original farmhouse in 1811–1812, massive expansions took place in 1816–1819 and 1822–1824. In this mansion Scott gathered a large library, a collection of ancient furniture, arms and armour, and other relics and curiosities especially connected with Scottish history, notably the Celtic Torrs Pony-cap and Horns and the Woodwrae Stone, all now in the Museum of Scotland. Scott described the resulting building as ""a sort of romance in Architecture"" and ""a kind of Conundrum Castle to be sure"".

The last and principal acquisition was that of Toftfield (afterwards named Huntlyburn), purchased in 1817. The new house was then begun and completed in 1824.

The general ground-plan is a parallelogram, with irregular outlines, one side overlooking the Tweed; and the style is mainly the Scot",0,wikipedia
"Abraham (originally Abram) is the common Hebrew patriarch of the Abrahamic religions, including Judaism, Christianity, and Islam. In Judaism, he is the founding father of the special relationship between the Jews and God; in Christianity, he is the spiritual progenitor of all believers, whether Jewish or non-Jewish; and in Islam, he is a link in the chain of Islamic prophets that begins with Adam and culminates in Muhammad.

The story of the life of Abraham as told in the narrative of the Book of Genesis revolves around the themes of posterity and land. He is said to have been called by God to leave the house of his father Terah and settle in the land of Canaan, which God now promises to Abraham and his progeny. This promise is subsequently inherited by Isaac, Abraham's son, by his wife Sarah, while Isaac's half-brother Ishmael is also promised that he will be the founder of a great nation. Abraham purchases a tomb (the Cave of the Patriarchs) at Hebron to be Sarah's grave, thus establishing his right to the land; and, in the second generation, his heir Isaac is married to a woman from his own kin, thus ruling the Canaanites out of any inheritance. Abraham later marries Keturah and has six more sons; but, on his death, when he is buried beside Sarah, it is Isaac who receives ""all Abraham's goods"" while the other sons receive only ""gifts"".

Most scholars view the patriarchal age, along with the Exodus and the period of the biblical judges, as a late literary construct that doe",0,wikipedia
"Abraxas (, variant form  romanized: ) is a word of mystic meaning in the system of the Gnostic Basilides, being there applied to the ""Great Archon"" (), the princeps of the 365 spheres (). The word is found in Gnostic texts such as the Holy Book of the Great Invisible Spirit, and also appears in the Greek Magical Papyri. It was engraved on certain antique gemstones, called on that account Abraxas stones, which were used as amulets or charms. As the initial spelling on stones was  (), the spelling of  seen today probably originates in the confusion made between the Greek letters sigma (Σ) and xi (Ξ) in the Latin transliteration.

The seven letters spelling its name may represent each of the seven classic planets. The word may be related to Abracadabra, although other explanations exist.

There are similarities and differences between such figures in reports about Basilides's teaching, ancient Gnostic texts, the larger Greco-Roman magical traditions, and modern magical and esoteric writings. Speculations have proliferated on Abraxas in recent centuries, who has been claimed to be both an Egyptian god and a demon.

Etymology 
Gaius Julius Hyginus (Fab. 183) gives Abrax Aslo Therbeeo as names of horses of the sun mentioned by 'Homerus'. The passage is miserably corrupt: but it may not be accidental that the first three syllables make Abraxas.

The proper form of the name is evidently Abrasax, as with the Greek writers, Hippolytus, Epiphanius, Didymus (De Trin. iii. 42), and Theodo",0,wikipedia
"Absalom ( ʾAḇšālōm, ""father of peace"") was the third son of David, King of Israel with Maacah, daughter of Talmai, King of Geshur.

2 Samuel 14:25 describes him as the handsomest man in the kingdom. Absalom eventually rebelled against his father and was killed during the Battle of Ephraim's Wood.

Biblical account

Background

Absalom, David's third son, by Maacah, was born in Hebron. At an early age, he moved, along with the transfer of the capital, to Jerusalem, where he spent most of his life. He was a great favorite of his father and of the people. His charming manners, personal beauty, insinuating ways, love of pomp, and royal pretensions captivated the hearts of the people from the beginning. He lived in great style, drove in a magnificent chariot, and had fifty men run before him.

Little is known of Absalom's family life, but the biblical narrative states that he had three sons and one daughter, Tamar, who is described as a beautiful woman. From the language of 2 Samuel 18:18, Absalom states, ""I have no son to keep my name in remembrance"". It may be that his sons died before his statement, or, as Matthew Henry suggests, Absalom's three sons may have been born after his statement.

Aside from his daughter Tamar, Absalom had another daughter or granddaughter named Maacah, who later became the favorite wife of Rehoboam. Maacah was the mother of Abijah of Judah and the grandmother of Asa of Judah. She served as queen mother for Asa until he deposed her for idolatry.

Murd",0,wikipedia
"Abydos  ( or ; Sahidic  ) is one of the oldest cities of ancient Egypt, and also of the eighth nome in Upper Egypt. It is located about  west of the Nile at latitude 26° 10' N, near the modern Egyptian towns of El Araba El Madfuna and El Balyana.  In the ancient Egyptian language, the city was called Abdju (ꜣbḏw or AbDw)(Arabic Abdu عبد-و).
The English name Abydos comes from the Greek , a name borrowed by Greek geographers from the unrelated city of Abydos on the Hellespont. Abydos name in hieroglyphs 

Considered one of the most important archaeological sites in Egypt, the sacred city of Abydos was the site of many ancient temples, including Umm el-Qa'ab, a royal necropolis where early pharaohs were entombed. These tombs began to be seen as extremely significant burials and in later times it became desirable to be buried in the area, leading to the growth of the town's importance as a cult site.

Today, Abydos is notable for the memorial temple of Seti I, which contains an inscription from the Nineteenth Dynasty known to the modern world as the Abydos King List. This is a chronological list showing cartouches of most dynastic pharaohs of Egypt from Menes until Seti I's father, Ramesses I. It is also notable for the Abydos graffiti, ancient Phoenician and Aramaic graffiti found on the walls of the Temple of Seti I.

The Great Temple and most of the ancient town are buried under the modern buildings to the north of the Seti temple. Many of the original structures and the artif",0,wikipedia
"Abydos (, ) was an ancient city and bishopric in Mysia. It was located at the Nara Burnu promontory on the Asian coast of the Hellespont (the straits of Dardanelles), opposite the ancient city of Sestos, and near the city of Çanakkale in Turkey. Abydos was founded in  at the most narrow point in the straits, and thus was one of the main crossing points between Europe and Asia, until its replacement by the crossing between Lampsacus and Kallipolis in the 13th century, and the abandonment of Abydos in the early 14th century.

In Greek mythology, Abydos is presented in the myth of Hero and Leander as the home of Leander. The city is also mentioned in Rodanthe and Dosikles, a novel written by Theodore Prodromos, a 12th-century writer, in which Dosikles kidnaps Rodanthe at Abydos.

Archaeology
In 1675, the site of Abydos was first identified, and was subsequently visited by numerous classicists and travellers, such as Robert Wood, Richard Chandler, and Lord Byron. The city's acropolis is known in Turkish as Mal Tepe.

Following the city's abandonment, the ruins of Abydos were scavenged for building materials from the 14th to the 19th century, and remains of walls and buildings continued to be reported until at least the 19th century, however, little remains and the area was declared a restricted military zone in the early 20th century, thus little to no excavation has taken place.

History

Classical period

Abydos is mentioned in the Iliad as a Trojan ally, and, according to Stra",0,wikipedia
"

Events

Pre-1600
 636 – Arab–Byzantine wars: The Battle of Yarmouk between the Byzantine Empire and the Rashidun Caliphate begins.
 717 – Arab–Byzantine wars: Maslama ibn Abd al-Malik begins the Second Arab Siege of Constantinople, which will last for nearly a year.
 718 – Arab–Byzantine wars: Raising of the Second Arab Siege of Constantinople.
747 – Carloman, mayor of the palace of Austrasia, renounces his position as majordomo and retires to a monastery near Rome. His brother, Pepin the Short, becomes the sole ruler (de facto) of the Frankish Kingdom.
 778 – The Battle of Roncevaux Pass takes place between the army of Charlemagne and a Basque army.
 805 – Noble Erchana of Dahauua grants the Bavarian town of Dachau to the Diocese of Freising
 927 – The Saracens conquer and destroy Taranto.
 982 – Holy Roman Emperor Otto II is defeated by the Saracens in the Battle of Capo Colonna, in Calabria.
1018 – Byzantine general Eustathios Daphnomeles blinds and captures Ibatzes of Bulgaria by a ruse, thereby ending Bulgarian resistance against Emperor Basil II's conquest of Bulgaria.
1038 – King Stephen I, the first king of Hungary, dies; his nephew, Peter Orseolo, succeeds him.
1057 – King Macbeth is killed at the Battle of Lumphanan by the forces of Máel Coluim mac Donnchada.
1070 – The Pavian-born Benedictine Lanfranc is appointed as the new Archbishop of Canterbury in England.
1096 – Starting date of the First Crusade as set by Pope Urban II.
1185 – The cave city of Vardzia is c",0,wikipedia
"Acacia s.l. (pronounced  or ), known commonly as mimosa, acacia, thorntree or wattle,  babul [India/hindi] is a polyphyletic genus of shrubs and trees belonging to the subfamily Mimosoideae of the family Fabaceae. It was described by the Swedish botanist Carl Linnaeus in 1773 based on the African species Acacia nilotica. Many non-Australian species tend to be thorny, whereas the majority of Australian acacias are not. All species are pod-bearing, with sap and leaves often bearing large amounts of tannins and condensed tannins that historically found use as pharmaceuticals and preservatives.

The genus Acacia constitutes, in its traditional circumspection, the second largest genus in Fabaceae (Astragalus being the largest), with roughly 1,300 species, about 960 of them native to Australia, with the remainder spread around the tropical to warm-temperate regions of both hemispheres, including Europe, Africa, southern Asia, and the Americas (see List of Acacia species). The genus was divided into five separate genera under the tribe ""Acacieae"". The genus now called Acacia represents the majority of the Australian species and a few native to southeast Asia, Réunion, and Pacific Islands. Most of the species outside Australia, and a small number of Australian species, are classified into Vachellia and Senegalia. The two final genera, Acaciella and Mariosousa, each contain about a dozen species from the Americas (but see ""Classification"" below for the ongoing debate concerning their ",0,wikipedia
